user_id,variation
7490,treatment
6490,treatment
4803,control
552,treatment
5902,treatment
8059,treatment
6672,control
3958,treatment
7538,treatment
634,treatment
4891,treatment
4466,control
2080,control
3920,treatment
5240,treatment
1359,control
6629,treatment
1443,control
681,treatment
9114,control
2799,treatment
2488,control
1372,treatment
5929,treatment
5511,treatment
6401,control
9486,control
3584,treatment
5359,control
6823,control
9192,treatment
1323,treatment
3185,control
8702,control
7683,control
820,control
6985,treatment
7774,treatment
4379,treatment
5464,control
725,control
275,control
7976,treatment
9923,treatment
5883,treatment
8711,treatment
1688,control
9056,control
5279,treatment
8675,treatment
9120,treatment
5885,treatment
2370,control
2901,treatment
8637,treatment
4560,treatment
885,control
3250,control
8932,control
3249,control
9950,control
5210,treatment
6098,treatment
1708,control
608,control
1901,treatment
4941,treatment
1122,treatment
1130,treatment
7320,treatment
4952,treatment
3445,control
5718,treatment
7195,treatment
3991,treatment
4341,control
6142,control
6330,treatment
7381,control
7283,treatment
4052,treatment
8329,treatment
5770,control
193,control
6281,control
6426,control
2821,treatment
1940,treatment
8417,control
6912,control
42,treatment
904,control
8972,control
7684,control
4197,control
4644,control
7512,control
8212,control
7929,treatment
8354,treatment
4124,treatment
4412,treatment
1756,control
5860,control
7964,control
4303,control
535,treatment
716,control
6091,treatment
1888,treatment
2387,treatment
523,treatment
4489,treatment
2946,control
9482,control
2664,control
1520,control
4914,control
7027,treatment
6004,treatment
5584,control
1364,treatment
9608,control
8283,treatment
5742,control
3068,control
5232,treatment
8866,control
9607,treatment
7751,control
6353,control
5204,treatment
443,control
1723,control
1258,treatment
5228,control
757,treatment
7089,control
3024,control
2668,treatment
5248,treatment
3196,treatment
4895,treatment
5778,treatment
4010,control
4149,treatment
6511,control
6232,control
4345,treatment
7610,treatment
7773,control
9489,treatment
7664,control
2231,control
21,treatment
7378,treatment
235,control
5673,treatment
3210,treatment
3382,control
4501,treatment
5159,control
8811,control
9320,treatment
2900,treatment
99,control
1868,treatment
3896,control
4752,treatment
6158,treatment
5281,control
1091,treatment
8606,control
36,control
1859,treatment
8278,control
311,treatment
2701,control
7843,control
1018,treatment
2164,treatment
4348,treatment
9160,control
7565,treatment
4684,control
8610,control
5370,treatment
8256,treatment
3586,treatment
6997,treatment
8279,control
580,treatment
6395,treatment
8649,control
1636,control
4771,treatment
2991,control
6475,control
5888,treatment
8420,control
2150,treatment
4759,treatment
7238,control
5362,treatment
3415,treatment
2661,control
9612,treatment
3565,control
1654,treatment
4679,treatment
5256,control
6687,treatment
9646,treatment
4864,treatment
7364,control
8462,control
2111,treatment
3955,treatment
4689,treatment
7120,treatment
2998,treatment
6596,treatment
9440,control
3261,control
958,treatment
2247,control
2553,control
6033,control
2545,control
6141,treatment
6195,control
9406,treatment
1053,treatment
9237,control
9904,treatment
423,treatment
4093,control
6123,control
2407,control
6663,treatment
2154,control
106,control
7416,control
7566,control
3245,control
330,treatment
1006,treatment
7712,treatment
1100,treatment
4223,treatment
7112,control
3564,control
9701,control
5164,treatment
7149,treatment
3187,control
1102,treatment
4775,control
6025,treatment
1396,control
9441,control
7777,treatment
7045,control
2369,treatment
7937,control
6305,treatment
2252,treatment
976,treatment
6870,treatment
6494,treatment
6452,treatment
9259,treatment
9370,control
8892,control
384,treatment
7243,control
5872,control
8449,treatment
298,treatment
4777,treatment
4214,control
2557,treatment
2924,treatment
8428,treatment
6806,control
2824,control
3752,treatment
4643,treatment
4976,control
6284,treatment
8625,treatment
3368,treatment
2886,control
770,control
9621,control
254,control
5348,control
6971,control
9972,treatment
7141,treatment
9232,control
7126,control
9203,treatment
2852,control
4837,control
4997,control
673,control
2188,treatment
3677,control
200,control
4825,treatment
7529,control
5639,control
7578,treatment
7206,treatment
7257,control
5968,control
983,treatment
4719,treatment
9257,control
6343,control
5554,treatment
7796,control
6800,control
6046,control
160,control
8921,treatment
8881,treatment
3760,control
1968,treatment
8384,treatment
2628,treatment
8630,control
8415,treatment
3612,treatment
414,treatment
5192,control
2883,control
4400,control
9618,control
5290,control
9223,control
7711,control
2842,control
2034,control
9867,treatment
2870,treatment
577,treatment
831,treatment
5693,control
7740,control
7891,treatment
9736,treatment
6885,treatment
8784,treatment
161,control
1104,treatment
1838,treatment
661,treatment
1908,treatment
7893,treatment
7533,control
4821,control
2109,control
8427,treatment
5222,treatment
2329,control
9326,treatment
4885,control
7992,control
8982,treatment
4967,treatment
9318,control
8392,treatment
3069,treatment
2058,treatment
3644,control
6188,treatment
2579,treatment
3203,treatment
1593,control
8885,control
3720,control
6553,treatment
7734,treatment
8924,control
1128,control
7896,treatment
7021,treatment
2053,control
7611,treatment
4083,treatment
756,treatment
2039,control
9247,treatment
9515,treatment
2221,treatment
3287,control
8951,treatment
8994,control
836,control
1221,control
4269,treatment
6924,control
7807,control
7012,treatment
1551,control
8021,control
5753,control
1479,treatment
9014,control
7398,control
8195,treatment
7577,treatment
6986,treatment
1037,control
3699,control
524,control
183,treatment
4455,treatment
9507,control
8627,control
1081,control
1735,control
4049,treatment
7752,treatment
3324,treatment
2097,control
581,control
3936,treatment
6761,treatment
6051,treatment
1694,control
2750,treatment
6293,control
3084,control
5395,control
7962,treatment
4208,control
8917,control
372,treatment
233,treatment
2569,control
4546,treatment
7111,treatment
2304,treatment
6645,treatment
8974,control
7258,treatment
7575,control
6012,control
4482,control
5353,treatment
6638,control
8344,treatment
9862,control
9818,treatment
805,treatment
4181,treatment
4118,control
7179,treatment
5482,treatment
6751,treatment
1778,treatment
2445,treatment
8403,treatment
5607,control
8570,control
6763,treatment
9286,control
2272,treatment
6668,treatment
302,treatment
3263,control
3409,treatment
2773,control
5578,treatment
4605,control
5857,treatment
2042,treatment
7972,control
8736,control
6460,treatment
1603,treatment
2223,control
3579,control
351,treatment
736,control
5334,control
6210,control
4694,control
782,control
8582,treatment
4615,treatment
1830,control
6574,control
156,treatment
6762,control
6466,control
4401,control
8583,treatment
7461,treatment
7423,treatment
5182,treatment
5987,control
2600,control
6082,control
2934,treatment
9967,control
3389,control
810,control
6194,control
8981,control
522,treatment
4904,treatment
604,treatment
8551,treatment
5332,treatment
8437,control
8042,treatment
4956,control
1216,control
20,treatment
